Exchange,Side,Symbol,Size,Price
IEX,Bid,AAPL,4100,166.33
NASDAQ,Bid,AAPL,2000,167.31
NYSE,Bid,GOOG,1400,896.84
NASDAQ,Ask,AAPL,4600,167.65
NASDAQ,Bid,GOOG,3200,896.31
NASDAQ,Bid,GOOG,3300,895.67
IEX,Ask,AAPL,2900,168.24
NYSE,Ask,AAPL,1100,168.49
NYSE,Ask,AAPL,4000,168.34
NYSE,Bid,AAPL,3400,169.19
NYSE,Ask,GOOG,3000,896.24
NYSE,Ask,GOOG,300,896.41
NYSE,Ask,AAPL,3000,168.39
NYSE,Bid,AAPL,3800,168.4
NYSE,Ask,GOOG,200,896.22
NYSE,Bid,GOOG,2500,897
NYSE,Bid,AAPL,2000,168.11
NASDAQ,Ask,AAPL,1200,168.65
NYSE,Bid,GOOG,1400,896.56
NYSE,Ask,AAPL,3100,168.57
NYSE,Bid,GOOG,4800,896.28
NYSE,Ask,AAPL,1200,167.58
NASDAQ,Ask,GOOG,2200,897.24
NASDAQ,Bid,AAPL,1600,167.76
NYSE,Bid,AAPL,3600,167.97
IEX,Ask,GOOG,3100,898.08
IEX,Ask,AAPL,3300,167.16
NASDAQ,Bid,AAPL,3000,167.76
NYSE,Bid,GOOG,2900,898.36
IEX,Bid,GOOG,1200,898.29
NYSE,Ask,GOOG,1800,898.13
NYSE,Bid,AAPL,500,168.44
IEX,Ask,GOOG,2300,898.11
NASDAQ,Ask,GOOG,3600,898.3
NYSE,Ask,AAPL,5000,168.39
IEX,Ask,GOOG,500,897.69
NYSE,Bid,GOOG,1500,897.04
NASDAQ,Ask,AAPL,2000,169.06
IEX,Ask,AAPL,1100,169.06
NASDAQ,Bid,GOOG,2800,896.05
NASDAQ,Ask,AAPL,1600,168.72
NASDAQ,Bid,GOOG,1500,896.46
NYSE,Ask,AAPL,600,168.3
IEX,Ask,AAPL,4000,169.22
NYSE,Ask,GOOG,2100,897.25
IEX,Bid,AAPL,3900,169.86
NYSE,Ask,GOOG,5000,898.2
NYSE,Bid,AAPL,3700,170.5
NASDAQ,Ask,AAPL,3400,171.17
NYSE,Ask,AAPL,600,171.03
NYSE,Bid,GOOG,2900,897.59
NYSE,Ask,GOOG,4200,898.45
IEX,Bid,AAPL,200,170.81
NYSE,Bid,AAPL,1300,170.89
IEX,Ask,GOOG,2800,899.31
NASDAQ,Ask,GOOG,3500,898.56
NASDAQ,Bid,AAPL,4200,171.62
IEX,Bid,AAPL,2100,172.41
NASDAQ,Ask,AAPL,5000,172.62
NASDAQ,Ask,GOOG,1100,898.9
NYSE,Ask,AAPL,2900,173.58
NYSE,Ask,GOOG,4700,899.81
IEX,Bid,AAPL,3700,173.06
NYSE,Ask,AAPL,4900,173.19
NYSE,Bid,GOOG,1600,900.63
NYSE,Bid,AAPL,4800,172.94
NYSE,Ask,GOOG,100,901.21
NYSE,Bid,AAPL,1300,173.01
NASDAQ,Ask,AAPL,3300,173.92
NYSE,Ask,GOOG,4400,901.27
IEX,Bid,AAPL,4500,174.12
NYSE,Ask,AAPL,2500,174.41
NASDAQ,Bid,AAPL,2400,173.47
NYSE,Ask,GOOG,2900,901.24
NASDAQ,Ask,GOOG,3600,900.94
NASDAQ,Ask,AAPL,1500,174.41
NYSE,Bid,GOOG,4300,901.43
NYSE,Ask,GOOG,4500,900.55
NYSE,Bid,AAPL,3400,175.22
NYSE,Ask,AAPL,2500,175.95
NYSE,Bid,GOOG,3800,899.84
NYSE,Ask,AAPL,300,176.59
NYSE,Ask,AAPL,2900,176
NYSE,Bid,GOOG,3600,899.14
NASDAQ,Bid,AAPL,4300,175.25
IEX,Bid,AAPL,700,174.82
IEX,Ask,GOOG,3800,898.2
NYSE,Bid,AAPL,2000,174.19
NYSE,Bid,GOOG,4400,898.35
NYSE,Bid,AAPL,1300,174.45
NYSE,Ask,GOOG,3600,897.73
NYSE,Ask,GOOG,1100,896.86
NYSE,Ask,GOOG,3500,897.74
NYSE,Bid,AAPL,600,173.51
NYSE,Bid,AAPL,2200,173.35
NASDAQ,Ask,AAPL,4500,174.07
IEX,Bid,AAPL,4800,174.93
NASDAQ,Bid,GOOG,4500,898.28
IEX,Ask,AAPL,4900,174.02
NYSE,Ask,AAPL,1900,174.75
NASDAQ,Bid,GOOG,2700,899.09
NASDAQ,Ask,GOOG,1900,899.62
IEX,Ask,AAPL,4600,175.57
NYSE,Ask,AAPL,3300,174.57
NASDAQ,Ask,GOOG,2700,898.88
NYSE,Ask,AAPL,2900,174.13
NASDAQ,Ask,AAPL,1700,173.25
IEX,Ask,AAPL,2100,173.38
NYSE,Bid,GOOG,1400,898.63
NASDAQ,Bid,AAPL,800,173.88
NYSE,Bid,AAPL,2200,174.29
NASDAQ,Bid,GOOG,3300,899.54
NYSE,Ask,GOOG,4000,899.13
NYSE,Bid,GOOG,4600,899.14
IEX,Ask,AAPL,1000,174.04
NASDAQ,Bid,GOOG,2900,898.96
NYSE,Ask,AAPL,3500,173.39
NASDAQ,Bid,AAPL,4900,173.25
IEX,Ask,AAPL,700,173.87
NASDAQ,Bid,GOOG,1600,898.78
NYSE,Bid,AAPL,4100,173.54
NASDAQ,Ask,AAPL,3000,173.72
NASDAQ,Bid,GOOG,1000,899.46
NASDAQ,Ask,AAPL,2800,174.07
NYSE,Bid,AAPL,1000,174.1
NYSE,Ask,GOOG,2500,899.31
NYSE,Bid,GOOG,800,898.5
NYSE,Ask,GOOG,2500,898.05
NYSE,Ask,AAPL,2000,174.77
IEX,Ask,GOOG,3600,898.93
NYSE,Ask,GOOG,3800,899.29
NYSE,Bid,AAPL,1900,174.45
NYSE,Ask,AAPL,4100,173.45
NYSE,Bid,GOOG,2400,898.79
NYSE,Ask,GOOG,2300,898.63
NYSE,Ask,AAPL,3800,173.81
NASDAQ,Bid,GOOG,4300,897.84
NYSE,Ask,AAPL,5000,173.43
NYSE,Bid,GOOG,3500,896.84
IEX,Bid,AAPL,300,173.53
NYSE,Bid,AAPL,4400,173.46
IEX,Bid,GOOG,4200,897.34
NYSE,Bid,AAPL,3400,172.69
NASDAQ,Bid,GOOG,1700,897.48
NYSE,Ask,GOOG,3000,896.73
NASDAQ,Ask,AAPL,200,173.05
NYSE,Ask,GOOG,2200,895.88
NASDAQ,Ask,AAPL,4500,173.44
NYSE,Bid,GOOG,100,895.83
NYSE,Ask,AAPL,400,173.09
NYSE,Bid,AAPL,2800,173.02
IEX,Bid,GOOG,2400,896.45
NYSE,Bid,AAPL,2100,172.42
NYSE,Ask,AAPL,1000,172.82
NASDAQ,Ask,GOOG,3700,896.62
NYSE,Bid,AAPL,2300,171.82
NASDAQ,Bid,GOOG,2500,897.17
NYSE,Ask,AAPL,2500,172.54
NYSE,Bid,GOOG,2700,896.93
NASDAQ,Ask,AAPL,1600,173.45
IEX,Bid,AAPL,3400,173.4
NYSE,Bid,AAPL,3700,174.4
NYSE,Ask,GOOG,2500,897.52
NYSE,Bid,GOOG,2400,897.9
NYSE,Ask,AAPL,500,175.29
NYSE,Bid,AAPL,4800,174.66
NASDAQ,Bid,GOOG,2000,897.35
IEX,Bid,AAPL,1000,175.64
NASDAQ,Bid,GOOG,1200,897.39
NYSE,Ask,AAPL,3300,175.98
NASDAQ,Ask,GOOG,1500,898.33
NASDAQ,Ask,GOOG,800,897.59
NYSE,Ask,GOOG,2900,897.66
IEX,Ask,AAPL,5000,175.72
NASDAQ,Ask,AAPL,4800,176.4
IEX,Ask,GOOG,2300,897.26
NASDAQ,Bid,AAPL,300,175.71
NASDAQ,Ask,AAPL,4100,176.68
NASDAQ,Bid,GOOG,1600,898.22
NASDAQ,Ask,AAPL,700,175.91
IEX,Ask,GOOG,3600,899.08
NYSE,Ask,AAPL,4200,176.19
NASDAQ,Bid,GOOG,3600,899.65
NYSE,Ask,AAPL,2400,175.52
NYSE,Bid,AAPL,4400,175.07
NYSE,Bid,AAPL,2900,175
NYSE,Bid,GOOG,1000,900.03
NYSE,Bid,GOOG,3500,899.59
NYSE,Bid,AAPL,2800,175.68
NYSE,Bid,AAPL,4700,175.21
NYSE,Ask,GOOG,3400,898.7
NYSE,Bid,GOOG,2500,899.52
NASDAQ,Bid,AAPL,3900,176.12
NYSE,Bid,GOOG,3500,898.96
NYSE,Ask,AAPL,400,176.75
NASDAQ,Ask,GOOG,1800,899.46
NYSE,Bid,AAPL,500,176.26
NYSE,Ask,AAPL,1500,176.63
NASDAQ,Bid,GOOG,2300,899.25
NASDAQ,Bid,AAPL,1200,176.3
NYSE,Ask,AAPL,1800,177.03
NASDAQ,Bid,GOOG,2900,899.59
IEX,Bid,AAPL,2700,177.12
NYSE,Ask,AAPL,1300,178.01
NASDAQ,Bid,AAPL,2000,178.26
NYSE,Bid,GOOG,1000,898.59
NASDAQ,Bid,AAPL,1900,178.92
NYSE,Bid,GOOG,500,898.32
NASDAQ,Ask,AAPL,2000,179.9
NYSE,Ask,AAPL,1100,180.51
NASDAQ,Bid,AAPL,2100,179.93
NASDAQ,Bid,GOOG,4900,898.34
NYSE,Bid,GOOG,3200,899.1
NYSE,Ask,GOOG,2800,899.9
NYSE,Ask,AAPL,3200,180.04
NYSE,Ask,GOOG,5000,900.9
NYSE,Ask,AAPL,4300,180.35
NASDAQ,Ask,AAPL,3500,180.28
NYSE,Ask,AAPL,400,179.41
NYSE,Ask,GOOG,400,901.09
NASDAQ,Ask,AAPL,2100,179.49
NASDAQ,Ask,AAPL,2800,179.28
NYSE,Bid,GOOG,2900,901.54
IEX,Bid,AAPL,4000,180.1
NYSE,Bid,GOOG,2300,901.1
IEX,Ask,AAPL,3300,180.24
NYSE,Bid,GOOG,1500,901.41
IEX,Bid,AAPL,3600,179.37
NYSE,Bid,GOOG,4100,900.71
NYSE,Bid,AAPL,2000,179.91
NYSE,Ask,AAPL,2800,180.46
NYSE,Bid,GOOG,2200,901.08
IEX,Bid,AAPL,2400,181.24
IEX,Bid,AAPL,2200,182.14
NASDAQ,Bid,AAPL,4600,182.16
NASDAQ,Bid,AAPL,900,182.31
NYSE,Bid,GOOG,4800,900.8
NASDAQ,Bid,GOOG,2700,901.72
NYSE,Ask,GOOG,1500,901.99
NASDAQ,Ask,AAPL,500,183.07
NYSE,Ask,GOOG,4400,902.54
NASDAQ,Ask,GOOG,3100,902.28
NYSE,Bid,AAPL,2700,182.13
NYSE,Ask,GOOG,200,901.47
NASDAQ,Ask,GOOG,2700,900.76
NASDAQ,Ask,GOOG,1500,899.96
IEX,Ask,AAPL,2100,182.82
NASDAQ,Bid,GOOG,4100,899.03
NYSE,Ask,AAPL,1300,182.07
IEX,Ask,AAPL,3100,182.08
NYSE,Ask,GOOG,3600,899.4
NASDAQ,Bid,GOOG,700,899.32
NASDAQ,Ask,AAPL,1600,181.65
NASDAQ,Bid,GOOG,3200,898.92
NYSE,Ask,AAPL,2400,182.53
NASDAQ,Bid,AAPL,4100,183.01
IEX,Ask,GOOG,1800,899.14
NASDAQ,Bid,AAPL,800,182.32
NYSE,Bid,GOOG,4500,899.2
NASDAQ,Ask,AAPL,1500,181.73
NYSE,Bid,GOOG,2300,899.51
IEX,Ask,AAPL,2400,182.34
NYSE,Ask,AAPL,3100,182.64
NASDAQ,Bid,AAPL,2400,182.03
NYSE,Bid,AAPL,2600,182.22
NYSE,Ask,AAPL,2500,182.25
NASDAQ,Bid,GOOG,700,898.51
NASDAQ,Ask,GOOG,800,898.2
NYSE,Bid,AAPL,1700,181.71
NASDAQ,Bid,GOOG,3400,899.01
NYSE,Ask,GOOG,3400,898.43
NASDAQ,Ask,AAPL,4200,180.78
NYSE,Ask,AAPL,3300,180.14
NYSE,Bid,AAPL,3700,180.72
NYSE,Bid,GOOG,4300,899.12
NYSE,Bid,AAPL,900,180.08
NYSE,Bid,GOOG,3800,899.16
NYSE,Ask,GOOG,1200,898.37
NYSE,Ask,AAPL,900,179.16
IEX,Bid,AAPL,3100,178.77
NYSE,Ask,GOOG,300,897.99
NYSE,Bid,AAPL,2400,178.1
NASDAQ,Ask,AAPL,1000,177.55
NYSE,Ask,AAPL,1500,177.62
NASDAQ,Bid,GOOG,700,898.75
IEX,Bid,AAPL,4100,177.63
NASDAQ,Bid,GOOG,4700,898.24
NYSE,Bid,GOOG,100,898.11
NASDAQ,Bid,AAPL,500,176.8
NYSE,Bid,GOOG,2500,898.15
NYSE,Ask,GOOG,1500,897.91
NASDAQ,Bid,AAPL,600,177.51
NYSE,Bid,AAPL,3300,177.43
NASDAQ,Bid,AAPL,1800,177.9
NYSE,Ask,GOOG,4500,898.53
IEX,Bid,AAPL,1700,177.37
NYSE,Bid,GOOG,3300,898.44
NASDAQ,Bid,AAPL,2800,178.16
NYSE,Ask,AAPL,2100,178.1
NYSE,Ask,GOOG,1000,897.95
NYSE,Bid,AAPL,3300,178.19
NYSE,Bid,GOOG,2300,897.8
IEX,Bid,AAPL,1800,179.05
IEX,Ask,AAPL,4500,179.78
NYSE,Bid,AAPL,800,179.34
NASDAQ,Bid,GOOG,500,897.96
NASDAQ,Ask,GOOG,700,897.21
NASDAQ,Ask,GOOG,900,897.01
IEX,Bid,GOOG,4600,897.41
NYSE,Ask,AAPL,1300,178.88
NYSE,Ask,GOOG,2800,898.09
NYSE,Ask,GOOG,2200,898.85
NYSE,Ask,GOOG,200,898.98
NASDAQ,Bid,GOOG,700,899.16
NASDAQ,Bid,AAPL,700,178.31
NASDAQ,Ask,GOOG,5000,899.07
IEX,Bid,AAPL,2600,178.27
NYSE,Bid,AAPL,2100,177.63
NYSE,Bid,AAPL,2100,176.79
NYSE,Ask,GOOG,100,899.93
NYSE,Bid,GOOG,3000,900.17
IEX,Ask,GOOG,3500,899.32
IEX,Ask,AAPL,200,176.47
NYSE,Ask,GOOG,4100,900.28
NYSE,Bid,GOOG,1300,899.4
IEX,Bid,AAPL,500,176.5
NASDAQ,Ask,AAPL,900,176.96
NYSE,Bid,GOOG,2200,900.09
NYSE,Ask,AAPL,2500,177.61
NYSE,Ask,GOOG,2300,899.1
IEX,Bid,AAPL,4100,177.52
NYSE,Ask,GOOG,4200,899.99
NYSE,Bid,AAPL,3800,176.66
NASDAQ,Ask,GOOG,300,900.63
NASDAQ,Ask,GOOG,1600,901.23
NYSE,Ask,AAPL,2900,177.61
IEX,Ask,AAPL,4900,178.55
NASDAQ,Ask,GOOG,4300,901.9
NYSE,Bid,AAPL,3000,179.13
NYSE,Bid,AAPL,4000,178.2
NASDAQ,Ask,GOOG,2000,902.65
NYSE,Bid,AAPL,4900,177.86
NASDAQ,Ask,AAPL,2900,177.12
NYSE,Bid,GOOG,1100,903.3
IEX,Ask,AAPL,1700,178
NASDAQ,Bid,GOOG,1500,903.61
NASDAQ,Bid,AAPL,4400,178.32
NASDAQ,Bid,AAPL,3400,178.92
NASDAQ,Ask,GOOG,900,904.32
NYSE,Bid,GOOG,2000,904.29
NYSE,Bid,AAPL,3300,179.57
NASDAQ,Ask,GOOG,2900,903.38
NYSE,Ask,GOOG,4000,902.86
NYSE,Bid,AAPL,600,180.45
NASDAQ,Bid,GOOG,2100,902.66
NYSE,Ask,AAPL,1200,180.23
NASDAQ,Ask,AAPL,1400,180.46
IEX,Ask,AAPL,4600,180.81
NYSE,Ask,GOOG,2500,902.32
NASDAQ,Bid,GOOG,1300,902.97
NASDAQ,Ask,GOOG,500,903.49
IEX,Bid,GOOG,2200,904.08
NYSE,Bid,AAPL,200,180.32
NASDAQ,Bid,GOOG,4700,904.99
IEX,Ask,AAPL,1300,179.5
NYSE,Ask,GOOG,4700,904.1
IEX,Bid,GOOG,3900,904.54
NYSE,Bid,AAPL,5000,178.76
NYSE,Bid,AAPL,2200,178.6
NYSE,Bid,GOOG,4300,905.29
NYSE,Bid,GOOG,1300,904.29
NYSE,Ask,AAPL,1700,179.57
IEX,Ask,GOOG,2600,903.72
NYSE,Bid,GOOG,1800,904.6
NYSE,Ask,AAPL,3800,179.31
NASDAQ,Ask,AAPL,2100,179.2
IEX,Ask,GOOG,1900,904.65
NYSE,Ask,AAPL,4300,178.63
NYSE,Ask,AAPL,1700,177.9
IEX,Bid,GOOG,3100,904.35
NASDAQ,Ask,GOOG,1600,904.74
NYSE,Bid,GOOG,3000,903.74
IEX,Ask,AAPL,600,178.56
NYSE,Ask,GOOG,1600,904.47
IEX,Bid,GOOG,700,904.56
NYSE,Bid,AAPL,1700,178.83
NASDAQ,Bid,AAPL,4300,179.83
NYSE,Bid,GOOG,1500,904.17
NYSE,Bid,GOOG,4600,903.64
IEX,Bid,AAPL,200,178.88
NASDAQ,Bid,AAPL,4800,179.13
IEX,Ask,GOOG,1700,903.25
NYSE,Bid,GOOG,4200,903.05
NYSE,Bid,AAPL,2900,178.71
IEX,Bid,AAPL,700,178.45
IEX,Ask,AAPL,3700,178.04
NASDAQ,Ask,GOOG,4300,902.78
NYSE,Ask,GOOG,1400,903.42
NYSE,Bid,AAPL,1700,178.35
IEX,Bid,AAPL,3600,178.42
NYSE,Ask,AAPL,3100,177.43
NYSE,Bid,GOOG,200,903.55
NYSE,Ask,GOOG,900,903.54
IEX,Bid,AAPL,3500,177
NASDAQ,Bid,AAPL,3500,176.54
NASDAQ,Ask,AAPL,4000,176.57
NASDAQ,Ask,GOOG,2100,903.75
NYSE,Ask,GOOG,4700,902.97
IEX,Bid,GOOG,300,902.43
NASDAQ,Ask,AAPL,4500,176.34
NYSE,Ask,GOOG,4700,902.05
NASDAQ,Bid,AAPL,4100,175.51
IEX,Ask,AAPL,2100,176.47
NYSE,Ask,AAPL,100,175.6
NASDAQ,Bid,GOOG,2800,902.3
NYSE,Bid,GOOG,3400,901.6
NASDAQ,Ask,AAPL,2000,174.81
NASDAQ,Ask,AAPL,100,174.12
NYSE,Ask,AAPL,3700,174.45
NYSE,Ask,GOOG,1300,902.53
NYSE,Bid,AAPL,4700,174.1
NYSE,Bid,GOOG,1800,902.35
NYSE,Ask,AAPL,1800,174.81
NYSE,Bid,GOOG,2600,903.18
IEX,Bid,GOOG,4800,903.92
IEX,Ask,GOOG,1900,903.88
NYSE,Ask,AAPL,1900,173.95
NYSE,Ask,AAPL,1300,173.54
NYSE,Bid,GOOG,1900,903.89
NYSE,Bid,GOOG,4700,903.6
NYSE,Bid,GOOG,3800,903.27
NYSE,Ask,AAPL,1300,173.21
NYSE,Ask,AAPL,1900,172.22
NASDAQ,Bid,GOOG,3000,903.23
NYSE,Ask,AAPL,1100,171.86
NYSE,Ask,GOOG,3100,902.84
NASDAQ,Ask,GOOG,4100,903.23
NYSE,Ask,AAPL,3200,171.23
NYSE,Ask,AAPL,2800,170.23
IEX,Ask,GOOG,1200,902.95
NASDAQ,Bid,GOOG,700,902.21
NYSE,Bid,AAPL,400,170.22
IEX,Ask,GOOG,200,902.03
NYSE,Ask,AAPL,4800,169.37
NYSE,Ask,AAPL,200,170.13
NYSE,Bid,GOOG,500,902.82
NYSE,Ask,AAPL,1800,170.13
NYSE,Bid,GOOG,1500,903.64
NYSE,Ask,GOOG,2600,904.09
NYSE,Ask,AAPL,1800,170
NASDAQ,Ask,GOOG,4100,904.78
NASDAQ,Bid,GOOG,2400,904.35
NYSE,Bid,AAPL,1600,169.19
NYSE,Ask,GOOG,5000,904.24
NYSE,Bid,GOOG,1500,905.07
NYSE,Ask,AAPL,3200,169.78
NYSE,Bid,GOOG,4200,905.02
NASDAQ,Ask,GOOG,4200,905.83
NASDAQ,Ask,GOOG,3000,905.82
NYSE,Bid,AAPL,3000,169.92
NYSE,Ask,GOOG,1200,906.64
NYSE,Ask,GOOG,2500,905.76
NYSE,Bid,AAPL,400,169.69
NASDAQ,Ask,GOOG,2800,905.25
NYSE,Bid,AAPL,3000,170.5
NYSE,Ask,GOOG,1300,905.54
IEX,Ask,AAPL,3100,169.97
IEX,Bid,AAPL,4800,170.89
NASDAQ,Bid,GOOG,2800,906.42
NYSE,Bid,AAPL,3300,171.19
NYSE,Bid,AAPL,800,171.03
NASDAQ,Ask,AAPL,2500,171.66
NYSE,Ask,GOOG,3500,907.37
NASDAQ,Ask,GOOG,1100,906.49
NASDAQ,Ask,AAPL,2300,171.26
IEX,Bid,GOOG,3300,906.38
NASDAQ,Ask,GOOG,2500,906.07
NYSE,Ask,AAPL,3000,172.03
NYSE,Bid,GOOG,3300,906.93
IEX,Ask,GOOG,2900,907.12
NYSE,Ask,AAPL,1300,172.94
IEX,Bid,AAPL,3600,172.16
IEX,Bid,AAPL,2300,173.08
NYSE,Ask,GOOG,2600,907.25
NYSE,Ask,GOOG,2600,906.32
NYSE,Bid,AAPL,3400,173.68
NYSE,Ask,GOOG,4400,906.02
NASDAQ,Ask,AAPL,1500,174.15
NASDAQ,Bid,GOOG,4600,905.9
NASDAQ,Ask,AAPL,3500,174.28
NYSE,Bid,AAPL,1500,175.23
NYSE,Bid,GOOG,500,905.49
NYSE,Bid,AAPL,4500,174.84
NYSE,Ask,AAPL,1000,174.26
NYSE,Ask,GOOG,1800,905.67
NASDAQ,Bid,AAPL,1300,173.58
NASDAQ,Bid,GOOG,1600,906.66
NYSE,Bid,GOOG,2700,906.19
NASDAQ,Bid,AAPL,4000,174.23
NYSE,Ask,AAPL,4100,174.57
NYSE,Bid,GOOG,1300,906.37
NYSE,Ask,AAPL,2500,175.05
NYSE,Ask,AAPL,4200,175.17
NASDAQ,Bid,GOOG,4000,905.51
NYSE,Ask,GOOG,1100,905.27
NYSE,Ask,AAPL,200,174.98
NYSE,Ask,GOOG,4500,906.22
NYSE,Bid,AAPL,2900,174.73
NYSE,Ask,GOOG,4600,906.12
NYSE,Bid,AAPL,4400,174.06
NYSE,Ask,GOOG,4800,907.04
NASDAQ,Bid,AAPL,300,173.17
NYSE,Bid,AAPL,1700,172.44
NYSE,Ask,GOOG,5000,907.09
NYSE,Bid,AAPL,2500,173.25
IEX,Bid,GOOG,500,906.11
NASDAQ,Ask,GOOG,2700,905.24
NASDAQ,Ask,AAPL,1200,173.6
NYSE,Bid,GOOG,2900,905.71
NYSE,Bid,AAPL,4800,173.53
IEX,Ask,GOOG,2600,906.54
IEX,Bid,GOOG,1800,906.27
IEX,Bid,GOOG,600,907.13
NYSE,Bid,GOOG,2300,907.7
NYSE,Ask,AAPL,900,172.55
NYSE,Ask,AAPL,3200,171.97
NASDAQ,Ask,AAPL,200,171.04
NYSE,Ask,GOOG,2400,907.79
NASDAQ,Bid,AAPL,3700,171.84
NASDAQ,Bid,GOOG,4600,908.62
NASDAQ,Bid,AAPL,1200,171
NASDAQ,Bid,AAPL,2800,170.1
NASDAQ,Bid,GOOG,1000,908.47
NASDAQ,Ask,GOOG,4800,908.26
IEX,Bid,GOOG,3700,908.11
NYSE,Bid,AAPL,900,171.08
NYSE,Ask,AAPL,1500,170.26
NASDAQ,Bid,AAPL,1700,170.95
NASDAQ,Ask,GOOG,3700,908.33
IEX,Bid,GOOG,4800,908.26
NYSE,Bid,GOOG,1300,907.99
NASDAQ,Bid,AAPL,4300,170.18
IEX,Ask,AAPL,3900,170.71
NYSE,Ask,GOOG,2800,907.26
NASDAQ,Bid,AAPL,2900,170.01
NASDAQ,Ask,GOOG,2200,907.9
NYSE,Ask,AAPL,900,169.28
NYSE,Bid,AAPL,2600,168.3
IEX,Bid,AAPL,4300,168.18
NYSE,Ask,GOOG,3200,907.66
NYSE,Bid,GOOG,300,907.21
NYSE,Bid,GOOG,1700,907.35
NYSE,Ask,AAPL,4700,167.34
NASDAQ,Ask,AAPL,1000,167.59
NASDAQ,Ask,GOOG,1600,907.69
NYSE,Bid,AAPL,1100,168.49
NYSE,Bid,GOOG,5000,908.07
NYSE,Ask,AAPL,3400,167.97
NYSE,Bid,AAPL,4800,167.58
NYSE,Ask,GOOG,4900,907.34
NASDAQ,Bid,AAPL,2100,167.01
NASDAQ,Ask,AAPL,3000,167.34
NYSE,Ask,GOOG,3100,906.8
NYSE,Bid,GOOG,2600,906.27
NASDAQ,Ask,AAPL,300,166.71
NYSE,Bid,GOOG,2900,905.32
NASDAQ,Ask,AAPL,3100,167.66
NYSE,Bid,GOOG,1200,904.92
IEX,Bid,GOOG,3500,905.79
NYSE,Ask,GOOG,1900,906.61
NASDAQ,Bid,AAPL,2500,167.38
NYSE,Bid,AAPL,1300,168.36
NYSE,Bid,GOOG,4000,907.57
NASDAQ,Ask,GOOG,3700,907.88
NASDAQ,Ask,AAPL,3200,167.45
NYSE,Bid,GOOG,2000,908.68
NASDAQ,Ask,AAPL,2000,167.52
IEX,Bid,GOOG,3300,907.78
IEX,Bid,AAPL,2100,167.97
IEX,Bid,GOOG,4400,908.62
NYSE,Ask,AAPL,4800,167.58
NASDAQ,Ask,AAPL,2900,167.01
NASDAQ,Ask,AAPL,3000,167.49
NYSE,Ask,GOOG,2700,908.27
IEX,Bid,AAPL,3100,167.95
NYSE,Ask,AAPL,300,167.24
NYSE,Bid,AAPL,1900,167.49
NYSE,Ask,GOOG,700,909.27
NYSE,Ask,AAPL,3200,167.47
NYSE,Ask,GOOG,900,909.26
NYSE,Ask,AAPL,3500,167.57
NYSE,Bid,GOOG,600,909.08
NYSE,Ask,AAPL,3600,168.14
NASDAQ,Ask,GOOG,3300,908.17
NYSE,Bid,AAPL,200,168.11
NYSE,Ask,AAPL,3500,168.74
NASDAQ,Ask,AAPL,4300,167.89
NYSE,Bid,GOOG,4000,907.2
IEX,Bid,GOOG,1200,906.4
NYSE,Bid,GOOG,3700,906.54
NYSE,Ask,GOOG,1200,906.71
NASDAQ,Bid,AAPL,100,167.65
NASDAQ,Ask,GOOG,900,907.58
IEX,Ask,AAPL,1600,166.65
NASDAQ,Bid,GOOG,2300,907.66
NYSE,Ask,GOOG,1700,907.48
NASDAQ,Bid,AAPL,4900,166.44
NYSE,Bid,GOOG,4700,907.56
NASDAQ,Bid,AAPL,1000,165.67
NASDAQ,Bid,GOOG,2800,908.15
NYSE,Ask,GOOG,4500,908.35
NYSE,Ask,GOOG,4800,907.38
NASDAQ,Ask,AAPL,1700,165.38
NASDAQ,Ask,GOOG,4000,908.03
NASDAQ,Bid,AAPL,1100,164.83
IEX,Ask,GOOG,2900,907.89
NYSE,Bid,AAPL,100,164.28
NYSE,Bid,GOOG,3700,907.88
NYSE,Ask,GOOG,1400,908.09
IEX,Bid,GOOG,4100,907.37
NYSE,Ask,AAPL,1000,163.41
NYSE,Ask,AAPL,400,163.95
NYSE,Ask,GOOG,4700,907.89
NYSE,Bid,AAPL,4300,164.87
NYSE,Ask,GOOG,2700,908.19
NYSE,Ask,AAPL,3400,165.54
NASDAQ,Bid,GOOG,3600,908.74
NASDAQ,Ask,GOOG,100,907.8
NASDAQ,Bid,AAPL,1900,166.5
NASDAQ,Ask,GOOG,1300,906.89
NYSE,Ask,GOOG,3300,906.3
NASDAQ,Ask,AAPL,4300,166.44
NYSE,Ask,AAPL,4000,167.43
NYSE,Ask,GOOG,3800,906.21
NASDAQ,Bid,GOOG,3900,906.33
NASDAQ,Bid,GOOG,700,906.03
NYSE,Ask,GOOG,1700,905.1
IEX,Bid,AAPL,3700,166.74
NASDAQ,Ask,AAPL,4600,166.73
NASDAQ,Bid,GOOG,1000,905.79
NYSE,Bid,GOOG,4800,906.61
NYSE,Bid,GOOG,1200,906.9
NYSE,Ask,AAPL,1300,166.52
NASDAQ,Bid,GOOG,900,907.57
NASDAQ,Bid,AAPL,2700,167.18
NYSE,Bid,AAPL,4100,168.15
NASDAQ,Ask,GOOG,1100,908.54
NASDAQ,Bid,AAPL,2100,168.62
IEX,Bid,GOOG,1300,908.68
NYSE,Ask,AAPL,2400,169.2
IEX,Ask,GOOG,800,908.35
NASDAQ,Ask,AAPL,3600,168.82
NYSE,Bid,GOOG,100,908.93
IEX,Bid,GOOG,1900,908.83
NYSE,Bid,AAPL,2200,168.73
NYSE,Bid,GOOG,200,908.85
NYSE,Bid,GOOG,4300,909.4
